artist,total_tracks,spotify_popularity,danceability,energy,speechiness,instrumentalness,pct_explicit_tracks,duration_min,feature_pct,spotify_track_genre
Glenmark Eriksson Strömstedt,3,38.0,Medium,High,Low,Vocal,0.0,3.9133333333333336,0.0,swedish
Glenn Fredly,3,37.666666666666664,Medium,Medium,Low,Vocal,0.0,6.4433333333333325,33.33333333333333,j-pop
Glenn Underground,38,9.81578947368421,High,Medium,Low,Instrumental,0.0,7.569736842105263,2.631578947368421,chicago-house
Glenn Wool,6,22.166666666666668,Medium,High,High,Vocal,100.0,1.8733333333333333,0.0,comedy
Gleydson Gavião,4,42.5,Medium,High,Low,Vocal,0.0,4.5275,50.0,forro
Glimlip,1,50.0,Medium,Low,Low,Instrumental,0.0,2.28,100.0,chill
Glitzer Gischi,6,28.333333333333332,High,High,Low,Vocal,16.666666666666664,2.635,0.0,party
Gloria,6,30.333333333333332,Medium,High,Low,Vocal,50.0,3.4983333333333335,0.0,hardcore
Gloria Gaynor,5,53.4,High,High,Low,Vocal,0.0,4.168,0.0,disco
Gloria Groove,1,51.0,Medium,Medium,Low,Vocal,0.0,3.85,100.0,funk
Gloria Laing,1,58.0,High,Low,Low,Vocal,0.0,4.75,0.0,singer-songwriter
Gloria Trevi,6,0.16666666666666666,Medium,High,Low,Vocal,16.666666666666664,3.9116666666666666,33.33333333333333,latin
Glorious,1,33.0,Medium,Medium,Low,Vocal,0.0,4.68,0.0,french
Glory of Love,1,36.0,Medium,High,Low,Vocal,0.0,4.51,0.0,punk
Glowfi,1,28.0,Medium,Medium,Low,Instrumental,0.0,2.85,0.0,study
Gmiztik,1,40.0,High,Medium,Low,Vocal,0.0,3.57,0.0,dancehall
Gnarls Barkley,1,76.0,High,Medium,Low,Vocal,0.0,2.96,0.0,soul
Go Betty Go,1,21.0,Low,High,Low,Vocal,0.0,3.29,0.0,power-pop
Go West,2,57.5,Medium,High,Low,Vocal,0.0,4.125,0.0,synth-pop
Go-qualia,1,11.0,Low,Medium,Low,Instrumental,0.0,4.93,0.0,idm
GoKeeKeeGo,1,10.0,High,Medium,Low,Vocal,0.0,2.13,0.0,kids
Goatwhore,2,22.0,Low,High,Low,Vocal,0.0,4.395,0.0,death-metal
Goblins from Mars,1,52.0,Medium,High,Low,Vocal,0.0,3.02,100.0,edm
God Module,2,21.5,Medium,High,Low,Vocal,0.0,4.755,0.0,industrial
Godhead,1,21.0,Medium,High,Low,Vocal,0.0,3.53,0.0,industrial
Godiego,1,36.0,Medium,High,Low,Vocal,0.0,3.89,0.0,j-rock
Godsmack,12,45.583333333333336,Low,High,Low,Vocal,25.0,3.6425,0.0,grunge
Goiano & Paranaense,2,45.5,High,Medium,Low,Vocal,0.0,3.8899999999999997,0.0,sertanejo
Going Global Records,1,28.0,High,Medium,Low,Vocal,100.0,3.35,100.0,dancehall
Goitzsche Front,1,41.0,Medium,High,Low,Vocal,0.0,3.38,0.0,german
Gojira,32,51.09375,Low,High,Low,Vocal,0.0,5.2346875,0.0,death-metal
Gold Celeste,1,49.0,Medium,Low,Low,Instrumental,0.0,3.59,0.0,garage
Gold Geisha,2,43.5,Medium,High,Low,Instrumental,0.0,2.865,0.0,club
GoldAshez,1,32.0,Medium,Medium,Low,Instrumental,0.0,2.11,0.0,study
Goldbird,2,55.5,Medium,High,Low,Vocal,0.0,2.8150000000000004,50.0,deep-house
Golden Earring,1,34.0,Medium,High,Low,Vocal,0.0,4.25,0.0,blues
Golden Features,7,30.285714285714285,High,High,Low,Mixed,0.0,3.858571428571428,57.14285714285714,industrial
Golden Ganga,3,45.666666666666664,High,Medium,Low,Vocal,0.0,4.53,0.0,reggae
Goldfinger,1,32.0,Medium,High,Low,Vocal,0.0,3.06,0.0,ska
Goldfrapp,2,15.0,Medium,Medium,Low,Vocal,0.0,3.635,0.0,synth-pop
Goldie,14,18.214285714285715,Medium,High,Low,Vocal,0.0,6.3149999999999995,92.85714285714286,drum-and-bass
Goldie Khristi,1,45.0,Medium,Medium,Low,Vocal,0.0,3.47,0.0,indian
Goldie Lookin Chain,3,22.666666666666668,Medium,High,Low,Vocal,100.0,3.4299999999999997,0.0,comedy
Goldmund,3,50.666666666666664,Low,Low,Low,Instrumental,0.0,3.4333333333333336,33.33333333333333,ambient
Goldn.B,3,28.0,High,High,Moderate,Vocal,0.0,3.23,66.66666666666666,dancehall
Goldy,1,35.0,High,Medium,Low,Vocal,0.0,3.26,100.0,funk
Golpe a Golpe,2,41.5,High,Medium,Low,Vocal,0.0,3.65,50.0,latino
Gomer Edwin Evans,13,22.23076923076923,Medium,Low,Low,Instrumental,0.0,7.025384615384615,0.0,new-age
Gomey,1,55.0,Medium,High,Low,Vocal,100.0,2.34,100.0,sad
Gondwana,4,22.75,High,Medium,Low,Vocal,0.0,4.4775,0.0,alt-rock
Gontiti,1,21.0,High,Low,Low,Instrumental,0.0,1.53,0.0,guitar
Gonzaguinha,9,43.55555555555556,Medium,Medium,Low,Vocal,0.0,3.775555555555555,44.44444444444444,mpb
Good Charlotte,1,74.0,Medium,High,Low,Vocal,0.0,2.92,0.0,metal
Good Clean Fun,1,38.0,Low,High,Low,Vocal,0.0,0.65,0.0,hardcore
Good Doogs,2,26.5,Low,High,Low,Mixed,50.0,2.89,0.0,garage
Good Morning,8,57.25,Medium,Medium,Low,Instrumental,0.0,2.67875,0.0,garage
Good Morning Everyone,1,40.0,Medium,High,Low,Vocal,0.0,2.88,0.0,punk
Good Riddance,4,30.5,Low,High,Low,Vocal,0.0,2.4275,0.0,hardcore
Good Times Ahead,2,45.0,Medium,High,Low,Vocal,0.0,4.735,100.0,electronic
Good Vibe,1,33.0,High,Medium,Low,Vocal,0.0,4.4,0.0,dub
Goodnight Fellows,1,36.0,Medium,Low,Low,Vocal,0.0,3.52,0.0,alt-rock
Goofy,5,22.2,Medium,Medium,Low,Vocal,0.0,2.124,40.0,disney
Googie Rene,1,45.0,Medium,High,Low,Vocal,0.0,2.97,0.0,groove
Goom Gum,7,35.0,High,High,Low,Instrumental,0.0,6.112857142857143,14.285714285714285,techno
Goons Of Doom,2,24.0,Low,High,Low,Vocal,0.0,3.085,0.0,garage
Gorerotted,6,14.333333333333334,Low,High,Low,Instrumental,0.0,3.0750000000000006,0.0,grindcore
Goretrade,10,31.7,Low,High,Low,Instrumental,50.0,3.2689999999999997,0.0,death-metal
Gorgasm,1,14.0,Low,High,Low,Instrumental,100.0,3.32,0.0,grindcore
Gorgon City,12,40.0,Medium,High,Low,Vocal,0.0,3.5625,91.66666666666666,deep-house
Gorgoroth,1,40.0,Low,High,Low,Mixed,0.0,3.23,0.0,black-metal
Gorillaz,9,53.333333333333336,Medium,High,Low,Vocal,55.55555555555556,4.232222222222222,33.33333333333333,alternative
Gost,9,29.88888888888889,Medium,High,Low,Instrumental,0.0,3.703333333333333,0.0,club
Gostan,1,54.0,High,High,Low,Vocal,0.0,2.9,0.0,deep-house
Gostosa,1,20.0,Medium,High,Low,Mixed,0.0,5.29,0.0,hardstyle
Gotay El Autentiko,2,0.0,High,Medium,Low,Vocal,50.0,3.99,100.0,latino
Gothminister,1,21.0,Medium,High,Low,Instrumental,0.0,5.38,0.0,goth
Gotthard,1,46.0,Medium,Medium,Low,Vocal,0.0,4.56,0.0,hard-rock
Govana,11,22.90909090909091,High,High,Low,Vocal,100.0,3.2372727272727273,18.181818181818183,j-dance
Government Warning,1,26.0,Medium,High,Low,Mixed,0.0,1.53,0.0,garage
Govi,2,43.5,Medium,Medium,Low,Instrumental,0.0,4.985,0.0,new-age
Gowry Lekshmi,19,33.26315789473684,Medium,Medium,Low,Vocal,0.0,3.655263157894737,15.789473684210526,malay
Grace George,1,54.0,Medium,Low,Low,Vocal,0.0,3.14,0.0,acoustic
Grace Jones,6,25.5,Medium,Medium,Low,Vocal,0.0,5.866666666666667,0.0,synth-pop
Grace Petrie,1,26.0,Medium,High,Low,Vocal,0.0,4.52,0.0,acoustic
Grace Valiery,1,51.0,Low,Low,Low,Instrumental,0.0,3.18,0.0,piano
Gracie Abrams,9,53.0,Medium,Medium,Low,Vocal,0.0,3.2233333333333336,0.0,indie-pop
Graf Orlock,5,13.0,Low,High,Low,Vocal,0.0,1.95,0.0,grindcore
Graffiti 3X,1,35.0,Low,High,Low,Vocal,0.0,4.32,0.0,punk-rock
Grafix,4,44.75,Medium,High,Low,Vocal,0.0,3.9299999999999997,100.0,drum-and-bass
Graham Colton,1,54.0,Medium,Medium,Low,Vocal,0.0,3.1,0.0,acoustic
Graham Parker,1,20.0,Medium,Medium,Low,Vocal,0.0,3.4,0.0,power-pop
Graham Parker & The Rumour,5,22.0,Medium,Medium,Low,Vocal,0.0,3.772,0.0,power-pop
Grailz Beni,1,60.0,Low,Medium,Low,Instrumental,0.0,1.79,0.0,sad
Gramatik,15,35.86666666666667,Medium,Medium,Low,Vocal,6.666666666666667,4.175333333333334,26.666666666666668,trip-hop
Gramofocas,2,35.0,Low,High,Low,Vocal,100.0,2.0300000000000002,0.0,hard-rock
Grand Funk Railroad,2,67.0,Medium,Medium,Low,Vocal,0.0,3.415,0.0,blues
Grandbrothers,1,52.0,Medium,Medium,Low,Instrumental,0.0,5.98,0.0,ambient
Grandmaster Slice,1,20.0,High,Low,Low,Vocal,0.0,4.0,0.0,kids
Grandpa Jones,1,24.0,Medium,High,Low,Vocal,0.0,2.11,0.0,bluegrass
Grandtheft,1,41.0,Medium,High,Low,Vocal,100.0,3.18,100.0,electronic
Granular,35,37.25714285714286,Low,Low,Low,Instrumental,0.0,2.0468571428571427,0.0,sleep
Grasshopper,7,25.571428571428573,Medium,Medium,Low,Vocal,0.0,4.54,14.285714285714285,cantopop
Grateful Dead,18,33.05555555555556,Medium,Medium,Low,Vocal,0.0,7.231666666666667,0.0,psych-rock
Graveland,2,16.0,Low,High,Low,Vocal,0.0,6.395,0.0,black-metal
Gravero,4,49.75,Medium,Low,Low,Vocal,0.0,2.8875,75.0,indian
Graveworm,2,17.5,Low,High,Low,Mixed,0.0,6.5649999999999995,0.0,black-metal
Graveyard,1,27.0,Low,High,Low,Vocal,0.0,3.17,0.0,psych-rock
Graveyard Train,1,23.0,Medium,Medium,Low,Vocal,100.0,6.5,0.0,goth
Gravity,3,44.666666666666664,High,Medium,Moderate,Vocal,33.33333333333333,3.533333333333333,33.33333333333333,indian
Great Good Fine Ok,10,47.0,High,Medium,Low,Vocal,0.0,3.099,50.0,synth-pop
Greatman Takit,1,20.0,High,High,Low,Vocal,0.0,3.18,0.0,afrobeat
Grecco,1,38.0,Low,Medium,Low,Vocal,0.0,3.51,0.0,metal
Greeicy,10,0.3,High,High,Low,Vocal,0.0,3.123,60.0,latin
Green Bicycle,2,37.5,Medium,Low,Low,Instrumental,0.0,2.4450000000000003,0.0,study
Green Day,24,56.208333333333336,Medium,High,Low,Vocal,37.5,4.057916666666666,4.166666666666666,punk
Green Valley,5,28.8,Medium,Medium,Low,Vocal,0.0,4.268,20.0,spanish
Green Velvet,5,23.4,High,High,Low,Vocal,0.0,6.94,60.0,minimal-techno
Greensky Bluegrass,56,25.892857142857142,Medium,Medium,Low,Vocal,3.571428571428571,5.1346428571428575,1.7857142857142856,bluegrass
Greentea Peng,3,0.0,Medium,Low,Low,Vocal,0.0,2.34,0.0,soul
Greg Holden,1,49.0,Low,Low,Low,Vocal,0.0,3.48,0.0,british
Greg Laswell,3,51.666666666666664,Medium,Low,Low,Vocal,0.0,2.9500000000000006,0.0,acoustic
Greg Maroney,1,49.0,Low,Low,Low,Instrumental,0.0,3.2,0.0,new-age
Greg Proops,2,21.0,Medium,Medium,High,Vocal,50.0,4.045,0.0,comedy
Greg Warren,5,22.4,Medium,High,High,Vocal,60.0,3.7399999999999998,0.0,comedy
Gregor Tresher,1,43.0,Medium,Medium,Low,Instrumental,0.0,7.61,0.0,minimal-techno
Gregorian,4,26.0,Low,High,Low,Vocal,0.0,4.15,0.0,new-age
Gregorio Franco,1,17.0,Low,High,Low,Instrumental,0.0,5.77,0.0,club
Gregory Alan Isakov,4,67.75,Medium,Low,Low,Vocal,0.0,3.98,0.0,folk
Gregory Isaacs,4,42.75,High,Low,Low,Vocal,0.0,4.3425,0.0,dub
Gregory Porter,9,4.111111111111111,Low,Low,Low,Vocal,0.0,4.182222222222222,22.22222222222222,j-pop
Gremlin,1,42.0,High,Medium,Low,Vocal,0.0,3.38,100.0,sad
Grendel,1,24.0,Medium,High,Low,Vocal,0.0,4.72,0.0,industrial
Gress,1,43.0,Medium,High,Low,Mixed,0.0,3.12,0.0,club
Greta Van Fleet,6,67.16666666666667,Low,High,Low,Vocal,0.0,4.316666666666666,0.0,blues
Grey Daze,5,43.6,Medium,High,Low,Vocal,0.0,3.772,0.0,grunge
Grey Henson,1,55.0,Medium,Medium,Low,Vocal,0.0,4.3,100.0,show-tunes
Grey Skye Evans,10,13.6,High,Medium,Low,Vocal,0.0,2.9560000000000004,20.0,kids
Greyboy,3,30.0,High,Low,Low,Vocal,0.0,2.62,66.66666666666666,afrobeat
Greyson Chance,1,61.0,High,Medium,Low,Vocal,0.0,2.84,0.0,electro
Gridiron,2,29.5,Medium,High,Low,Vocal,50.0,2.3,0.0,hardcore
Grim YG,2,20.5,Medium,Medium,Low,Vocal,100.0,2.99,0.0,j-dance
Grinspoon,13,28.615384615384617,Medium,High,Low,Vocal,7.6923076923076925,3.0184615384615388,0.0,psych-rock
Gripin,1,38.0,Low,Medium,Low,Vocal,0.0,4.29,0.0,turkish
Gritando HC,2,33.0,Low,High,Low,Vocal,0.0,1.5350000000000001,0.0,hard-rock
Grizzly Bear,1,71.0,Medium,High,Low,Vocal,0.0,4.05,0.0,chill
Grogi,2,42.5,High,Medium,Low,Vocal,0.0,4.045,100.0,turkish
Groove Armada,15,32.666666666666664,High,High,Low,Vocal,0.0,5.1386666666666665,13.333333333333334,trip-hop
Groove Da Praia,1,0.0,High,Medium,Low,Mixed,0.0,2.33,0.0,jazz
Groove Delight,1,53.0,High,Medium,Low,Vocal,0.0,2.6,100.0,brazil
Groovie Ghoulies,9,23.444444444444443,Low,High,Low,Vocal,22.22222222222222,2.022222222222222,0.0,power-pop
Ground,1,12.0,Low,High,Low,Vocal,100.0,2.93,0.0,grindcore
Groundation,14,27.428571428571427,High,Medium,Low,Vocal,0.0,5.050714285714285,28.57142857142857,dub
Groundbass,3,38.0,Medium,High,Low,Instrumental,0.0,6.223333333333334,100.0,trance
Grouper,5,55.4,Low,Low,Low,Instrumental,0.0,3.508,0.0,ambient
Grouplove,2,39.5,Medium,High,Low,Vocal,0.0,3.63,0.0,alt-rock
"Grover Washington, Jr.",8,34.375,Medium,Medium,Low,Mixed,0.0,6.2825,37.5,jazz
Groza,1,22.0,Low,High,Low,Vocal,100.0,10.78,0.0,black-metal
Gruesome,1,20.0,Low,High,Low,Instrumental,0.0,4.96,0.0,death-metal
Grum,3,36.333333333333336,Medium,High,Low,Mixed,0.0,4.493333333333333,66.66666666666666,progressive-house
Grup Gündoğarken,1,37.0,Medium,Medium,Low,Vocal,0.0,5.06,0.0,turkish
Grup Yorum,2,42.0,Medium,Low,Low,Vocal,0.0,4.355,0.0,turkish
Grupo Azteka,2,43.5,Medium,Medium,Low,Vocal,0.0,3.285,0.0,folk
Grupo Balaco Baco,1,40.0,Medium,High,Low,Vocal,0.0,3.74,0.0,samba
Grupo Bom Astral,1,47.0,Low,High,Low,Vocal,0.0,4.87,100.0,samba
Grupo C4,1,39.0,High,High,Low,Vocal,0.0,3.19,0.0,reggaeton
Grupo Callado,1,45.0,Medium,Medium,Low,Vocal,0.0,3.2,0.0,folk
Grupo Caneo,1,33.0,Medium,Medium,Low,Vocal,0.0,4.27,0.0,salsa
Grupo Caso a Parte,1,42.0,High,High,Low,Vocal,0.0,2.06,0.0,pagode
Grupo Clareou,10,46.3,Medium,High,Low,Vocal,0.0,3.5460000000000003,30.0,pagode
Grupo Fantasma,3,18.666666666666668,Low,High,Low,Mixed,0.0,4.306666666666667,0.0,afrobeat
Grupo Fundo De Quintal,25,38.96,Medium,High,Low,Vocal,0.0,4.059200000000001,24.0,samba
Grupo Galé,8,29.625,Medium,High,Low,Vocal,0.0,4.73875,0.0,salsa
Grupo Katinguelê,1,41.0,Medium,Medium,Low,Vocal,0.0,4.05,0.0,pagode
Grupo Lluvia,3,34.0,Medium,Medium,Low,Vocal,0.0,3.7133333333333334,0.0,rock-n-roll
Grupo Malícia,2,44.5,Medium,Medium,Low,Vocal,0.0,4.1,0.0,pagode
Grupo Niche,21,28.047619047619047,Medium,High,Low,Vocal,0.0,4.92,4.761904761904762,salsa
Grupo Pagode,4,37.75,Medium,High,Low,Vocal,0.0,2.7975,100.0,samba
Grupo Presença,11,45.72727272727273,Medium,High,Low,Vocal,0.0,5.088181818181818,36.36363636363637,pagode
Grupo Raça,8,40.375,Medium,Medium,Low,Vocal,0.0,3.62875,0.0,samba
Grupo Revelação,28,43.857142857142854,Medium,High,Low,Vocal,0.0,3.9,14.285714285714285,pagode
Grupo Sambaí,1,42.0,Medium,High,Low,Vocal,0.0,6.75,0.0,pagode
Grupo Sem Abuso,4,49.25,Medium,High,Low,Vocal,0.0,4.0275,25.0,pagode
Grupo Sensação,9,43.111111111111114,Medium,Medium,Low,Vocal,0.0,3.841111111111111,0.0,pagode
Grupo Ternura,1,43.0,Medium,Medium,Low,Vocal,0.0,4.09,0.0,folk
Grupo Tradição,1,44.0,Medium,High,Low,Vocal,0.0,2.2,0.0,sertanejo
Grupo Yndio,8,31.375,Medium,Medium,Low,Vocal,0.0,3.6375,0.0,rock-n-roll
Grupo aXtral,1,37.0,Low,High,Low,Vocal,0.0,6.67,0.0,samba
Gruppa Express,4,6.75,Low,Medium,Low,Vocal,0.0,4.2875,0.0,romance
Gruzja,7,22.285714285714285,Medium,High,Low,Vocal,42.857142857142854,3.9442857142857144,0.0,black-metal
Gryffin,16,40.6875,Medium,High,Low,Vocal,0.0,3.568125,100.0,edm
Grzegorz Markowski,2,20.5,Medium,Medium,Low,Vocal,0.0,3.3899999999999997,50.0,disney
Guachupé,8,37.375,Medium,High,Low,Vocal,0.0,3.76375,0.0,ska
Guaco,18,31.166666666666668,High,High,Low,Vocal,0.0,4.514444444444445,11.11111111111111,salsa
Guadalcanal Diary,1,26.0,Medium,Medium,Low,Vocal,0.0,4.24,0.0,power-pop
Gualberto Castro,5,33.2,Low,Medium,Low,Vocal,0.0,3.626,0.0,rock-n-roll
Guana Batz,2,24.5,Medium,Medium,Low,Vocal,0.0,2.99,0.0,psych-rock
Guantanamo Baywatch,3,27.0,Low,Medium,Low,Vocal,0.0,3.4966666666666666,0.0,garage
Guaraná,1,0.0,High,Medium,Low,Vocal,0.0,4.02,0.0,spanish
Guasones,2,46.0,Medium,High,Low,Vocal,0.0,4.03,0.0,alt-rock
Guau,2,10.5,Medium,High,Low,Instrumental,0.0,4.65,100.0,breakbeat
Guayacán Orquesta,14,32.57142857142857,High,Medium,Low,Vocal,0.0,5.127857142857143,7.142857142857142,salsa
Guaynaa,14,0.35714285714285715,High,High,Low,Vocal,7.142857142857142,2.912142857142857,42.857142857142854,reggae
Guga Nandes,5,48.6,Medium,Medium,Low,Vocal,0.0,3.22,20.0,pagode
Gui Boratto,3,12.666666666666666,High,Medium,Low,Instrumental,0.0,6.246666666666666,33.33333333333333,minimal-techno
Guided By Voices,6,34.166666666666664,Low,High,Low,Vocal,0.0,2.3000000000000003,0.0,power-pop
Guil,1,42.0,High,Low,Low,Vocal,0.0,2.27,0.0,folk
Guilherme & Benuto,3,46.333333333333336,Medium,High,Low,Vocal,0.0,2.5566666666666666,33.33333333333333,sertanejo
Guilherme & Santiago,4,49.5,Medium,High,Low,Vocal,0.0,3.6550000000000002,50.0,sertanejo
Guilherme Arantes,1,48.0,High,Medium,Low,Vocal,0.0,4.36,0.0,mpb
Guilherme Dantas,1,44.0,Medium,High,Low,Vocal,0.0,3.1,100.0,forro
Guillaume Grand,1,34.0,Medium,Medium,Low,Vocal,0.0,3.02,0.0,french
Guillermo Fernández,1,22.0,Medium,Low,Low,Vocal,0.0,4.23,100.0,tango
Guilt Trip,1,30.0,Medium,High,Low,Vocal,100.0,2.31,100.0,hardcore
Guitarras de Luna,2,23.0,Medium,Medium,Low,Instrumental,0.0,3.1950000000000003,0.0,guitar
Guitarricadelafuente,1,62.0,Medium,Low,Low,Vocal,0.0,3.18,0.0,spanish
Gulab Sidhu,2,67.0,Medium,Medium,Low,Vocal,0.0,2.9050000000000002,100.0,pop
Gummy,1,62.0,Low,Medium,Low,Vocal,0.0,4.01,0.0,k-pop
Gundecha Brothers,1,32.0,Medium,Medium,Low,Vocal,0.0,13.87,0.0,classical
Gunna,13,0.3076923076923077,High,Medium,Low,Vocal,100.0,2.67,69.23076923076923,hip-hop
Gunnar & The Grizzly Boys,1,43.0,High,High,Low,Vocal,0.0,3.48,0.0,country
Gunnar Wiklund,1,36.0,Medium,Medium,Low,Vocal,0.0,2.59,0.0,swedish
Gunnel Boek,2,61.0,Low,Low,Low,Instrumental,0.0,2.455,0.0,piano
Guns N' Roses,24,64.29166666666667,Low,High,Low,Vocal,50.0,5.59625,0.0,hard-rock
Guns n' Wankers,1,32.0,Low,High,Low,Mixed,0.0,2.3,0.0,hardcore
Gunslingers,3,45.0,Medium,High,Low,Vocal,0.0,3.73,0.0,country
Gunz For Hire,8,20.75,Medium,High,Low,Vocal,12.5,4.15375,12.5,hardstyle
Gur Sidhu,2,65.0,High,High,Low,Vocal,0.0,3.465,100.0,pop
Gurbax,1,42.0,High,High,Low,Mixed,0.0,2.61,0.0,edm
Guri,3,62.0,High,High,Low,Vocal,0.0,3.1733333333333333,0.0,hip-hop
Guru,1,0.0,Medium,Medium,Moderate,Vocal,0.0,2.29,100.0,hardcore
Guru Randhawa,12,61.583333333333336,High,High,Low,Vocal,0.0,3.3725,83.33333333333334,hip-hop
GusGus,4,18.75,High,Medium,Low,Instrumental,0.0,6.3999999999999995,0.0,trip-hop
Gustaf & Viktor Norén,1,36.0,Medium,High,Low,Vocal,0.0,3.27,0.0,swedish
Gustav Holst,3,20.333333333333332,Low,Low,Low,Instrumental,0.0,4.246666666666667,100.0,british
Gustav Mahler,1,0.0,Low,Low,Low,Mixed,0.0,9.73,100.0,classical
Gustav Nilsen,1,31.0,Medium,Low,Low,Vocal,0.0,1.86,0.0,disney
Gustavo Lins,3,45.333333333333336,Low,Medium,Low,Vocal,0.0,4.0633333333333335,0.0,pagode
Gustavo Mioto,15,46.53333333333333,Medium,High,Low,Vocal,0.0,3.136,6.666666666666667,sertanejo
Gustavo Santaolalla,19,45.26315789473684,Medium,Low,Low,Instrumental,0.0,2.599473684210526,36.84210526315789,ambient
Gusttavo Lima,24,48.708333333333336,Medium,High,Low,Vocal,0.0,3.47875,0.0,sertanejo
Gutter Demons,1,24.0,Medium,High,Low,Vocal,0.0,4.36,0.0,rockabilly
Guus Dielissen,11,39.72727272727273,Low,Low,Low,Instrumental,0.0,3.35,9.090909090909092,guitar
Guy Gerber,6,45.333333333333336,High,Medium,Low,Instrumental,0.0,5.656666666666666,50.0,minimal-techno
Guy Penrod,1,42.0,Medium,Medium,Low,Vocal,0.0,3.39,0.0,gospel
Gwen Verdon,1,23.0,Medium,Low,Low,Vocal,0.0,3.66,0.0,show-tunes
Gyedu-Blay Ambolley,3,18.666666666666668,High,High,Low,Vocal,0.0,5.96,0.0,afrobeat
Gyllene Tider,6,38.0,Medium,High,Low,Vocal,0.0,3.455,0.0,swedish
Gym Class Heroes,1,82.0,Medium,High,Low,Vocal,0.0,3.52,100.0,dance
Gyptian,4,52.0,Medium,Medium,Low,Vocal,0.0,3.0925000000000002,0.0,dancehall
GÅEL,2,56.5,Low,Low,Low,Instrumental,0.0,2.14,50.0,ambient
Gérard Lenorman,1,35.0,Medium,Medium,Low,Vocal,0.0,3.56,0.0,french
Gérard Rinaldi,1,32.0,Medium,Medium,Moderate,Vocal,0.0,1.55,0.0,french
Gökhan Keser,1,40.0,Medium,Low,Low,Vocal,0.0,3.12,0.0,turkish
Gökhan Türkmen,1,43.0,Medium,High,Low,Vocal,0.0,4.35,0.0,turkish
Göksel,2,39.5,Medium,Medium,Low,Vocal,0.0,3.62,0.0,turkish
Gösta Snoddas Nordgren,1,36.0,High,Low,Low,Vocal,0.0,2.39,0.0,swedish
Gøggs,2,24.5,Low,High,Low,Vocal,0.0,1.8800000000000001,0.0,garage
Gülden Karaböcek,2,44.0,Low,Medium,Low,Vocal,0.0,5.52,0.0,turkish
Gülşen,3,41.666666666666664,Medium,Medium,Low,Vocal,0.0,4.736666666666666,0.0,turkish
Güncel Gürsel Artıktay,2,41.5,Low,Low,Low,Vocal,0.0,4.07,0.0,turkish
Gündoğarken,3,37.333333333333336,Medium,Medium,Low,Vocal,0.0,3.4299999999999997,0.0,j-pop
Güney Marlen,1,41.0,High,Medium,Low,Vocal,0.0,3.75,0.0,turkish
H Dixit,5,45.8,Medium,Low,Low,Vocal,0.0,3.836,100.0,indian
H Magnum,1,55.0,High,Medium,Low,Vocal,100.0,2.32,0.0,french
HALIENE,9,29.22222222222222,Medium,High,Low,Vocal,0.0,4.07,66.66666666666666,dub
HANA,14,21.857142857142858,Medium,Low,Low,Vocal,0.0,3.932857142857143,0.0,cantopop
HAWK.,1,55.0,High,High,Low,Vocal,0.0,2.35,100.0,brazil
HAYASA G,1,61.0,High,High,Low,Instrumental,0.0,1.7,0.0,house
HBSN,1,53.0,Medium,High,Low,Vocal,0.0,2.64,0.0,groove
HDMIRROR,1,15.0,Low,High,Low,Instrumental,100.0,3.1,0.0,club
HEDEGAARD,5,53.8,High,Medium,Low,Vocal,80.0,3.1559999999999997,80.0,electronic
HEIZE,2,61.0,Low,Low,Low,Vocal,0.0,3.5599999999999996,50.0,k-pop
HELLSTRVCK,2,46.0,Medium,Medium,Low,Vocal,50.0,2.62,0.0,sad
HELLYEAH,9,24.22222222222222,Medium,High,Low,Vocal,55.55555555555556,3.8911111111111114,0.0,industrial
HEY-SMITH,1,32.0,Medium,High,Low,Vocal,0.0,2.41,0.0,j-rock
HIM,5,35.2,Medium,High,Low,Vocal,0.0,3.9480000000000004,0.0,goth
HIRIE,2,34.0,High,Medium,Low,Vocal,0.0,3.41,0.0,j-rock
HKE,1,15.0,Low,Medium,Low,Instrumental,0.0,9.07,0.0,club
HKT48,7,20.857142857142858,Medium,High,Low,Vocal,0.0,4.492857142857143,0.0,j-idol
HNNY,2,58.5,High,Low,Low,Vocal,0.0,4.93,0.0,deep-house
HORSKH,6,23.166666666666668,Medium,High,Low,Instrumental,0.0,3.098333333333333,0.0,club
HOSH,2,56.5,Medium,High,Low,Vocal,0.0,3.4450000000000003,100.0,electronic
HOTEI,5,37.6,Medium,High,Low,Vocal,0.0,4.244,0.0,j-rock
HPY DAYZ,1,35.0,High,Low,Low,Instrumental,0.0,3.13,0.0,study
HRJXT,1,58.0,High,High,Low,Vocal,0.0,3.41,100.0,hip-hop
HRVY,5,61.6,High,High,Low,Vocal,0.0,2.844,20.0,house
HUGEL,18,53.333333333333336,High,High,Low,Vocal,27.77777777777778,2.865,94.44444444444444,deep-house
HUTS,1,66.0,Medium,Medium,Low,Vocal,0.0,2.44,100.0,house
HVDES,4,45.25,Medium,High,Low,Vocal,25.0,4.1475,50.0,club
HVME,1,75.0,High,Medium,Low,Vocal,100.0,2.72,0.0,house
HXE,5,38.0,High,Low,Moderate,Vocal,100.0,1.6420000000000001,0.0,electronic
HXGO,4,31.5,High,Low,Low,Vocal,0.0,2.6075,0.0,sad
HYBS,5,62.4,High,Medium,Low,Vocal,40.0,3.2439999999999998,0.0,chill
HYDE,1,0.0,Medium,High,Low,Vocal,0.0,5.22,0.0,anime
Haakon Stange,1,48.0,Low,Low,Low,Instrumental,0.0,2.45,0.0,piano
